방이름,보증금,월세,전세,방 수,욕실 수,주소,평 수,관리비,주차 여부,층,총 층,전세여부,월세여부,부동산 이름,부동산 전화번호,복층 여부,사용승인일,내부시설,기타시설,방향_동,방향_서,방향_남,방향_북,건축물 용도_공동주택,건축물 용도_그 밖에 토지의 정착물,건축물 용도_단독주택,건축물 용도_미등기건물,건축물 용도_숙박시설,건축물 용도_업무시설,건축물 용도_제1종 근린생활시설,건축물 용도_제2종 근린생활시설,주소좌표,대형마트,편의점,지하철역
일반원룸 다가구B1층,500,35,0,1,1,서울시 마포구 대흥동 18-57,6.95,2.0,0,-1,4,0,1,이대명품공인중개사사무소,"02-711-8864,010-4018-0093",0,1809,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","카드키, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.944488180141', '37.5544645611804']",336.0,89.0,312.0
일반원룸B1층,500,30,0,1,1,서울시 마포구 대흥동 18-57,5.14,2.0,0,-1,4,0,1,이대명품공인중개사사무소,"02-711-8864,010-4018-0093",0,1987,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944488180141', '37.5544645611804']",336.0,89.0,312.0
일반원룸 다가구B1층,300,30,0,1,1,서울시 마포구 대흥동 22-98,5.89,4.0,0,4,4,0,1,자이플러스공인중개사사무소,"02-704-0002,010-9936-0169",0,1809,"냉장고, 세탁기, 가스레인지, 전자레인지, 벽걸이에어컨, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944062025842', '37.5525794725995']",261.0,153.0,514.0
다가구고층,400,40,0,1,1,서울시 마포구 대흥동,6.65,4.0,0,3,3,0,1,자이플러스공인중개사사무소,"010-8957-5114,010-9936-0169",0,1809,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독3층,500,35,0,2,1,서울시 마포구 대흥동 18-48,10.28,4.0,0,1,2,0,1,자이플러스공인중개사사무소,"02-704-0002,010-9936-0169",0,1809,"세탁기, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944837175901', '37.5537324838776']",256.0,55.0,370.0
다가구1층,4000,50,0,1,1,서울시 마포구 대흥동 324-4,7.26,4.0,1,1,3,0,1,성원부동산공인중개사사무소,"02-715-7989,010-5590-8986",0,1997,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ",none,0.5,0.0,0.0,0.5,0,0,1,0,0,0,0,0,"['126.939941364794', '37.5474413074592']",223.0,99.0,224.0
일반원룸1층,500,45,0,1,1,서울시 마포구 대흥동 50-10,7.47,5.0,1,4,7,0,1,집스부동산중개주식회사(Zeeps),"02-1661-1505,010-7654-1635",0,2003,"가스레인지, 냉장고, 세탁기, 싱크대, 벽걸이에어컨, ","현관보안, 엘리베이터, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.943135441572', '37.5489471961647']",465.0,127.0,155.0
일반원룸중층,4000,50,0,1,1,서울시 마포구 대흥동,6.99,4.0,0,1,4,0,1,집스부동산중개주식회사(Zeeps),"02-1661-1505,010-7654-1635",0,2017,"냉장고, 세탁기, 식탁, 신발장, 싱크대, 인덕션레인지, 벽걸이에어컨, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독1층,1000,65,0,1,1,서울시 마포구 대흥동 18-13,5.98,3.0,0,1,4,0,1,으뜸공인중개사사무소,"02-712-4824,010-8855-4656",0,1986,"냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.945521225245', '37.5535147600031']",197.0,59.0,375.0
일반원룸1층,500,45,0,2,1,서울시 마포구 대흥동,10.28,4.0,0,0,2,0,1,이대자이랜드(3274-1999)공인중개사사무소,"02-3274-1999,010-8595-0555",0,1993,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","인터폰, 화재경보기, ",1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
일반원룸B1층,500,35,0,1,1,서울시 마포구 대흥동 22-35,7.56,5.0,0,-1,3,0,1,OK공인중개사사무소,"02-703-0010,010-9920-1481",0,1995,"침대, 책상, 붙박이장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 스탠드에어컨, ","카드키, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.944371603295', '37.5528029762486']",241.0,161.0,481.0
일반원룸B1층,500,35,0,1,1,서울시 마포구 대흥동 166,8.16,5.0,1,4,4,0,1,하나공인중개사사무소,"02-712-4944,010-5023-8844",0,2003,none,none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.942732524157', '37.5482799020968']",383.0,69.0,73.0
일반원룸,1000,50,0,1,1,서울시 마포구 대흥동 441-3,8.16,5.0,0,5,5,0,1,마포태영(02-707-1230) 공인중개사사무소,"02-707-1230,010-5357-3999",0,2002,"신발장, 냉장고, 세탁기, 싱크대, 벽걸이에어컨, ","현관보안, 엘리베이터, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.943774352944', '37.5457964391308']",314.0,26.0,235.0
다가구,1000,70,0,2,1,서울시 마포구 대흥동 235-1,12.42,4.0,0,2,2,0,1,이도공인중개사사무소,"02-711-2459,010-9461-7225",0,1993,none,none,0.0,0.5,0.0,0.5,0,0,1,0,0,0,0,0,"['126.943313327261', '37.5467154178271']",305.0,94.0,127.0
다가구,4000,50,0,2,1,서울시 마포구 대흥동 18-48,10.49,4.0,0,1,2,0,1,"황금자이공인중개사사무소
","02-711-9888,010-4569-8949",0,1809,"세탁기, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944837175901', '37.5537324838776']",256.0,55.0,370.0
다가구 다가구1층,5000,45,0,2,1,서울시 마포구 대흥동 18-48,9.98,4.0,0,1,2,0,1,이대명품공인중개사사무소,"02-711-8864,010-4018-0093",0,1809,"세탁기, 가스레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944837175901', '37.5537324838776']",256.0,55.0,370.0
다가구 다가구1층,5000,45,0,1,1,서울시 마포구 대흥동 18-58,5.44,4.0,0,2,4,0,1,이대명품공인중개사사무소,"02-711-8864,010-4018-0093",0,1809,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944318601763', '37.5545276412694']",351.0,105.0,314.0
일반원룸 다가구2층,500,35,0,1,1,서울시 마포구 대흥동 18-75,5.98,4.0,0,1,3,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,2003,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.944304257001', '37.5540337075573']",314.0,91.0,361.0
캠프21 101동5층,1000,65,0,1,1,서울시 마포구 대흥동 18-190,7.86,5.0,0,-1,3,0,1,이대명품공인중개사사무소,"02-711-8864,010-4018-0093",0,1809,"침대, 옷장, 냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944298110175', '37.553929459217']",307.0,93.0,371.0
일반원룸 다가구B1층,1000,30,0,1,1,서울시 마포구 대흥동 2-63,6.05,5.0,0,2,4,0,1,이대명품공인중개사사무소,"02-711-8864,010-4018-0093",0,1809,"침대, 책상, 옷장, 냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ","카드키, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.946127073074', '37.5561227053469']",444.0,49.0,81.0
일반원룸 다가구2층,500,35,0,1,1,서울시 마포구 대흥동 18-25,9.13,2.0,0,2,5,0,1,단지앞성일공인중개사사무소,"02-312-5454,010-9158-0797",0,1984,"냉장고, 세탁기, 싱크대, 벽걸이에어컨, ",none,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.945143711859', '37.5541007743792']",268.0,19.0,322.0
다가구중층,5000,60,0,1,1,서울시 마포구 대흥동 441-3,5.98,5.0,1,5,5,0,1,마포태영(02-707-1230) 공인중개사사무소,"02-707-1230,010-5357-3999",0,2002,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","현관보안, 엘리베이터, ",0.5,0.0,0.5,0.0,0,0,0,0,0,1,0,0,"['126.943774352944', '37.5457964391308']",314.0,26.0,235.0
일반원룸고층,400,40,0,1,1,서울시 마포구 대흥동 22-98,5.89,4.0,0,4,4,0,1,이대자이랜드(3274-1999)공인중개사사무소,"02-3274-1999,010-8595-0555",0,1996,"냉장고, 세탁기, 가스레인지, 전자레인지, 벽걸이에어컨, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944062025842', '37.5525794725995']",261.0,153.0,514.0
캠프21 101동저층,1000,65,0,1,1,서울시 마포구 대흥동 18-13,7.86,5.0,0,2,4,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,1986,"냉장고, 세탁기, 싱크대, 가스레인지, 전자레인지, 벽걸이에어컨, ","현관보안, ",1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.945521225245', '37.5535147600031']",197.0,59.0,375.0
일반원룸2층,500,57,0,1,1,서울시 마포구 대흥동 18-13,7.86,3.0,0,2,4,0,1,으뜸공인중개사사무소,"02-712-4824,010-8855-4656",0,1986,"냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ",none,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.945521225245', '37.5535147600031']",197.0,59.0,375.0
일반원룸2층,500,57,0,1,1,서울시 마포구 대흥동,6.05,5.0,0,3,3,0,1,이대부동산중개사무소,010-4748-2885,0,1996,"신발장, 냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독3층,500,45,0,1,1,서울시 마포구 대흥동 166,8.16,4.0,0,4,4,0,1,동감공인중개사사무소,"02-719-1007,010-5771-4980",0,1809,none,none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.942732524157', '37.5482799020968']",383.0,69.0,73.0
일반원룸2층,1000,45,0,1,1,서울시 마포구 대흥동 22-35,7.56,5.0,0,2,3,0,1,OK공인중개사사무소,"02-703-0010,010-9920-1481",0,1996,"침대, 책상, 옷장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","카드키, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.944371603295', '37.5528029762486']",241.0,161.0,481.0
일반원룸2층,1000,45,0,1,1,서울시 마포구 대흥동 166,7.99,4.0,0,4,4,0,1,리더스뷰공인중개사사무소,"02-716-0040,010-5081-0043",0,2003,"냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.942732524157', '37.5482799020968']",383.0,69.0,73.0
다가구,1000,80,0,1,1,서울시 마포구 대흥동 801-5,4.41,4.0,1,4,5,0,1,어반공인중개사사무소,010-5861-3831,0,2021,"냉장고, 붙박이장, 세탁기, 식탁, 신발장, 싱크대, 옷장, 인덕션레인지, 전자레인지, 책상, 벽걸이에어컨, ","인터폰, 카드키, 현관보안, 무인택배함, 엘리베이터, 화재경보기, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.939612240971', '37.5446988591973']",99.0,113.0,413.0
다가구,2000,50,0,2,1,서울시 마포구 대흥동 369,2.42,4.0,0,1,2,0,1,청마루공인중개사,"02-703-4549,010-5222-6385",0,1809,"침대, 책상, 신발장, 냉장고, 세탁기, 벽걸이에어컨, ",none,0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.941363278531', '37.5453641384363']",99.0,117.0,272.0
단독,2000,75,0,2,1,서울시 마포구 대흥동,15.12,1.0,0,1,5,0,1,경기공인,"02-717-7750,010-5412-7781",0,1997,none,none,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독고층,3000,30,0,1,1,서울시 마포구 대흥동,5.74,4.0,0,2,2,0,1,자이플러스공인중개사사무소,"02-704-0002,010-9936-0169",0,1809,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ",none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독고층,3000,30,0,1,1,서울시 마포구 대흥동 18-190,6.95,5.0,0,-1,3,0,1,OK공인중개사사무소,"02-703-0010,010-9920-1481",0,1995,"붙박이장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 전자레인지, 벽걸이에어컨, ","카드키, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.944298110175', '37.553929459217']",307.0,93.0,371.0
일반원룸B1층,1000,35,0,1,1,서울시 마포구 대흥동,5.74,5.0,0,1,3,0,1,자이플러스공인중개사사무소,"02-704-0002,010-9936-0169",0,1809,"침대, 책상, 옷장, 냉장고, 세탁기, 전자레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독저층,1000,45,0,1,1,서울시 마포구 대흥동 18-190,7.56,5.0,0,-1,3,0,1,OK공인중개사사무소,"02-703-0010,010-9920-1481",0,1995,"붙박이장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 전자레인지, 벽걸이에어컨, ","카드키, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.944298110175', '37.553929459217']",307.0,93.0,371.0
일반원룸B1층,500,40,0,1,1,서울시 마포구 대흥동,4.24,6.0,0,4,5,0,1,이대부동산중개사무소,010-4748-2885,0,2021,"책상, 옷장, 붙박이장, 식탁, 신발장, 냉장고, 세탁기, 인덕션레인지, 전자레인지, 벽걸이에어컨, ",none,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독 베네치아4층,1000,80,0,1,1,서울시 마포구 대흥동,5.99,5.0,0,-1,3,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,1986,"침대, 붙박이장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독B1층,1000,40,0,1,1,서울시 마포구 대흥동,5.99,5.0,0,-1,3,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,1986,"침대, 붙박이장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독B1층,1000,40,0,2,1,서울시 마포구 대흥동 551-1,9.05,7.0,1,5,5,0,1,마포시대공인중개사사무소,"02-701-5880,010-2717-6383",0,2020,"천장에어컨, ","인터폰, CCTV, 현관보안, 방범창, 엘리베이터, 화재경보기, 무인택배함, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['126.943944847893', '37.5438789236852']",370.0,77.0,438.0
빌라고층,3000,120,0,2,1,서울시 마포구 대흥동,12.1,3.0,0,2,2,0,1,이대부동산중개사무소,010-4748-2885,0,1809,none,none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독2층,1000,70,0,1,1,서울시 마포구 대흥동 18-15,5.42,1.0,0,-1,2,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,1970,"신발장, 냉장고, 세탁기, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,"['126.945117420101', '37.5543042074484']",288.0,36.0,301.0
일반원룸B1층,300,30,0,1,1,서울시 마포구 대흥동 25-13,5.03,5.0,0,4,6,0,1,으뜸공인중개사사무소,"02-712-4824,010-8855-4656",0,2002,"냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ",none,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.94409795672', '37.5512919633724']",272.0,96.0,429.0
오피스텔,500,60,0,1,1,서울시 마포구 대흥동 25-13,5.94,5.0,0,4,6,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,2002,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ",none,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.94409795672', '37.5512919633724']",272.0,96.0,429.0
다가구,1000,58,0,1,1,서울시 마포구 대흥동 22-3,6.65,4.0,0,4,6,0,1,이대자이랜드(3274-1999)공인중개사사무소,"02-3274-1999,010-8595-0555",0,2003,"침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","인터폰, CCTV, 현관보안, 베란다, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.945017002944', '37.552347824072']",174.0,164.0,511.0
단독고층,500,40,0,1,1,서울시 마포구 대흥동,2.42,0.0005,0,1,1,0,1,이대자이랜드(3274-1999)공인중개사사무소,"02-3274-1999,010-8595-0555",0,1949,"침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","현관보안, 방범창, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독고층,500,40,0,1,1,서울시 마포구 대흥동,6.35,4.0,0,6,6,0,1,이대자이랜드(3274-1999)공인중개사사무소,"02-3274-1999,010-8595-0555",0,2003,"현관보안, 베란다, ",none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
일반원룸,500,45,0,1,1,서울시 마포구 대흥동 18-13,5.98,3.0,0,1,4,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,1986,"냉장고, 세탁기, 싱크대, 인덕션레인지, 전자레인지, 벽걸이에어컨, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.945521225245', '37.5535147600031']",197.0,59.0,375.0
일반원룸1층,500,45,0,1,1,서울시 마포구 대흥동 18-13,5.98,5.0,0,1,4,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,1986,"냉장고, 세탁기, 싱크대, 가스레인지, 전자레인지, 벽걸이에어컨, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.945521225245', '37.5535147600031']",197.0,59.0,375.0
일반원룸1층,500,45,0,1,1,서울시 마포구 대흥동 22-18,6.86,4.0,0,2,3,0,1,"신대우공인중개사사무소
","02-711-9888,010-6888-0038",0,1809,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ","현관보안, 베란다, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.94483418809', '37.5530263704641']",212.0,120.0,443.0
단독,300,30,0,1,1,서울시 마포구 대흥동,7.56,4.0,1,3,3,0,1,"한국빌딩부동산중개법인주식회사
","02-718-7808,010-8700-7808",0,1809,"가스레인지, 냉장고, 세탁기, 싱크대, 벽걸이에어컨, ",none,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
오피스텔6층,500,50,0,1,1,서울시 마포구 대흥동 25-13,7.98,5.0,0,6,6,0,1,해성공인중개사사무소,"02-711-4824,010-9586-5004",0,2002,"냉장고, 세탁기, 가스레인지, 벽걸이에어컨, ",none,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.94409795672', '37.5512919633724']",272.0,96.0,429.0
오피스텔6층,500,50,0,1,1,서울시 마포구 대흥동,5.99,5.0,0,-1,3,0,1,으뜸공인중개사사무소,"02-712-4824,010-8855-4656",0,1986,"침대, 붙박이장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독B1층,1000,40,0,1,1,서울시 마포구 대흥동,5.99,5.0,0,-1,3,0,1,으뜸공인중개사사무소,"02-712-4824,010-8855-4656",0,1986,"침대, 붙박이장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독B1층,1000,40,0,2,1,서울시 마포구 대흥동 18-41,11.0,0.3,0,3,4,0,1,이도공인중개사사무소,"02-711-2459,010-9461-7225",0,2015,"벽걸이에어컨, ",none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.945059951095', '37.5538115151519']",249.0,35.0,354.0
다가구3층,500,30,0,1,1,서울시 마포구 대흥동 18-88,5.99,3.0,0,3,3,0,1,자이세영부동산,"02-704-4489,010-4260-7440",0,1809,none,none,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.944550774605', '37.5536867592385']",272.0,79.0,385.0
다가구,6000,60,0,2,1,서울시 마포구 대흥동 18-53,15.12,4.0,0,2,3,0,1,합동부동산중개사무소,"02-715-8049,010-8260-8049",0,1997,"방범창, 베란다, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.945150093793', '37.553577027332']",224.0,53.0,376.0
단독,1000,60,0,2,1,서울시 마포구 대흥동,11.79,4.0,0,-1,3,0,1,반석공인중개사사무소,"02-717-8807,010-7572-4015",0,1993,none,none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
다가구,1000,50,0,1,1,서울시 마포구 대흥동 22-147,8.16,5.0,0,3,3,0,1,이대자이공인중개사무소,"02-703-5500,010-7142-7525",0,1985,"인터폰, 방범창, 마당, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944792800315', '37.5528291226749']",206.0,142.0,465.0
단독,1000,50,0,1,1,서울시 마포구 대흥동,6.05,5.0,0,3,6,0,1,"전국부동산공인중개사사무소
","02-719-8118,010-9027-1904",0,2003,"현관보안, 베란다, ",none,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
단독,1000,65,0,2,1,서울시 마포구 대흥동,13.31,4.0,0,2,2,0,1,"전국부동산공인중개사사무소
","02-719-8118,010-9027-1904",0,1993,none,none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.943403941965', '37.5498936438387']",404.0,45.0,262.0
일반원룸,500,40,0,2,1,서울시 마포구 대흥동 20-28,11.97,4.0,0,1,3,0,1,박사공인중개사사무소,"02-333-1199,010-9656-5787",0,1990,"침대, 전자레인지, 냉장고, 세탁기, 가스레인지, 싱크대, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.944532631905', '37.5531237171618']",240.0,123.0,442.0
도시형생활주택 성산빌딩5층,1000,55,0,1,1,서울시 서대문구 냉천동 263,3.78,7.0,0,5,8,0,1,허브부동산공인중개사,"02-363-3366,010-4136-4187",0,2013,"붙박이장, 신발장, 냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ","인터폰, CCTV, 엘리베이터, ",0.0,0.5,0.0,0.5,1,0,0,0,0,0,0,0,"['126.96479256653', '37.5662589318734']",248.0,54.0,172.0
도시형생활주택 성산빌딩5층,1000,55,0,1,1,서울시 서대문구 냉천동 263,3.78,7.0,1,5,8,0,1,동부부동산공인중개사사무소,"02-722-0004,010-9061-4545",0,2013,"옷장, 신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 전자레인지, 벽걸이에어컨, ","경비원, 비디오폰, 카드키, 사설경비, 현관보안, 엘리베이터, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['126.96479256653', '37.5662589318734']",248.0,54.0,172.0
단독,1000,50,0,1,1,서울시 서대문구 냉천동,4.99,4.0,0,1,1,0,1,동부부동산공인중개사사무소,"02-722-0004,010-9061-4545",0,2018,"신발장, 냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ",none,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.961963463309', '37.5667821636121']",412.0,42.0,428.0
